"time","billboard","tree","lake","house","sign","type","tree_PC1","Edge","Hue","Sat","Lum","sdHue","sdSat","sdBright","Entropy","AvePref","Type","Slope"
81.5,0,-1.13463617705749,0,0,0,"mount0",-0.810400312978506,0.44096634697136,0.594014980120408,-0.33316126511571,0.0995349621989107,0.605498276803674,-0.602604584153133,-0.119839595193023,0.872727508950678,-0.290201737588035,"mountforestry",-0.357734804739177
82,0,-1.10814793787642,0,0,0,"mount0",-0.877124275516841,0.459293455803603,0.556171095459758,-0.493872503213788,0.00832587725113177,0.0241228488832026,-0.746926281699522,-0.145057130217171,1.20985390047065,-0.237914776034258,"mountforestry",-0.0364306044488703
82.5,0,-1.10814793787642,0,0,0,"mount0",-0.855206889646006,0.527117972202303,0.529161109993555,-0.461457549638822,0.0372738917164427,-0.258205591761261,-0.73944981893329,-0.226401891508139,0.97569546769836,-0.268512330379739,"mountforestry",0.305273862526535
83,0,-1.08165969869535,0,0,0,"mount0",-0.953535486459539,0.359143949138956,0.509613681392912,-0.37148145808197,0.116779467108621,-0.361505165649178,-0.678855306325232,-0.268777131308085,0.917142744679688,-0.367663901685219,"mountforestry",0.590877596117919
83.5,0,-1.02426851380303,0,0,0,"mount0",-0.938239385842224,0.0588399214386645,0.532516212793975,-0.182393111430498,0.248787419138836,-0.203977956191858,-0.494856505200206,-0.317376313976952,0.637347076514834,-0.43815447081303,"mountforestry",0.789780196297633
84,0,-0.966877328910713,0,0,0,"mount0",-1.22076540540766,-0.294136465300713,0.604116233214663,0.102047111646724,0.443337066990698,0.0325657923916726,-0.232444464904601,-0.426280673737817,0.906401020978305,-0.496251093169395,"mountforestry",0.789780196297633
84.5,0,-0.927144970139108,0,0,0,"mount0",-1.34072534274572,-0.627054052248431,0.724837779292405,0.295746450691098,0.652784813026928,0.316535099003189,0.0054315909421716,-0.407654683182803,0.537265318805439,-0.557058892859845,"mountforestry",0.66737859618704
85,0,-0.909486144018395,0,0,0,"mount0",-1.34834097447119,-0.881035346784346,-1.92370046428764,0.733715075692804,0.896633018144454,0.266703272645544,0.402307549542964,-0.384786144405822,0.464761294813448,-0.691068436146093,"mountforestry",0.269573395827613
85.5,0,-0.909486144018395,0,0,0,"mount0",-1.4066611985521,-1.51122664078865,-1.87936743617699,1.09551164399444,1.20134536560023,0.047733962015773,0.761947874616403,-0.414451846385931,0.347120130253655,-0.907187874464476,"mountforestry",-0.204732804600936
86,0,-0.909486144018395,0,0,0,"mount0",-1.29917823335104,-1.69031230132983,-1.85989899565227,1.20945644796528,1.39389695996382,-0.0748150753188988,0.844379275006279,-0.462966856689279,-0.0256676824569064,-0.974192646824126,"mountforestry",-0.48013640484977
86.5,0,-0.905071437488217,0,0,0,"mount0",-1.11353186205879,-1.52551309120383,-1.87946376071688,1.31790265775526,1.3755129143887,0.0366844927721366,0.853856841317912,-0.37124173416981,-0.100420014895046,-0.961024079185554,"mountforestry",-0.643338538330561
87,0,-0.86975378524679,0,0,0,"mount0",-0.998151869128,-1.21164410480969,-1.90647722664259,1.24886169863785,1.29471366637967,0.327407955990101,0.819912153785538,-0.255410445475633,0.104100054025682,-0.917645266202011,"mountforestry",-0.740239805084781
87.5,0,-0.838850839535542,0,0,0,"mount0",-0.79195347308645,-1.01798328633658,0.797602799279675,0.939113817581553,1.09672586170209,0.691049814777735,0.558607948636894,-0.121087499449331,-0.0951184203220077,-0.847542008940813,"mountforestry",-0.775940271783704
88,0,-0.821192013414829,0,0,0,"mount0",-0.698973173337979,-0.901094146576006,0.740441621430249,0.503115728892197,0.796779744308969,1.15578198198968,0.186374850866121,0.0609892352839762,-0.444084699571295,-0.739482289065097,"mountforestry",-0.781040338454978
88.5,0,-0.799118480763938,0,0,0,"mount0",-0.560054659160562,-0.471923357622326,0.724532477639522,0.533889798084123,0.875705473367785,1.22175094107832,0.145529595766984,-0.0641975834635042,-0.18693146468288,-0.643816515960828,"mountforestry",-0.791240471797528
89,0,-0.785874361173403,0,0,0,"mount0",-0.554788776216171,-0.131357515115614,0.677569397553042,0.419226799893052,0.780020604778397,1.28544708672371,0.117333685402439,-0.00683028292786275,0.420761607491321,-0.593853421307575,"mountforestry",-0.821840871825176
89.5,0,-0.772630241582868,0,0,0,"mount0",-0.345621609960433,0.209352681149475,0.642487416864506,0.10925877839583,0.493327715358681,1.15015471436002,-0.185252315616333,0.1880250729524,0.730990210058609,-0.525299405780626,"mountforestry",-0.806540671811352
90,0,-0.732897882811264,0,0,0,"mount0",-0.210595205413742,0.778790437815848,0.578410620905653,-0.243976226442782,0.167727939293957,0.607262192140011,-0.523284890008522,0.25503524776977,0.972964139488319,-0.438541781246594,"mountforestry",-0.775940271783704
90.5,0,-0.649018458737876,0,0,0,"mount0",0.104003279135553,0.964369939454832,0.582132674790985,-0.471183063778345,-0.22287001056859,0.434234009184826,-0.601060940822716,0.551154853116986,1.05113977296458,-0.341326764975025,"mountforestry",-0.653538671673111
91,0,-0.618115513026628,0,0,0,"mount0",0.204096093255506,0.342692885024505,0.532627100504226,-0.750377463069306,-0.36895549060991,-0.127410572492441,-0.910869359531036,0.54481101356461,0.815028410037509,-0.291750980755334,"mountforestry",-0.633138404988012
91.5,0,-0.604871393436094,0,0,0,"mount0",0.14749986605775,0.537219548977322,0.486898776537059,-0.875253078030362,-0.410345581453879,-0.361292911117855,-0.944470870503558,0.475958263253496,0.363116717751995,-0.257667628208641,"mountforestry",-0.373035004753001
92,0,-0.560724328134311,0,0,0,"mount0",0.291380508142216,0.831029735579804,0.453374755119832,-1.29363467936388,-0.739558254467546,-0.553118961079214,-1.34055889051342,0.475188559170701,-0.465960928633134,-0.235590911999833,"mountforestry",-0.0721310711477932
92.5,0,-0.503333143241993,0,0,0,"mount0",0.599382638245774,0.963648447733501,0.453895102781653,-1.53310021035947,-1.07234016623291,-0.696364260428593,-1.55919133704619,0.606233921370879,-0.865561099732919,-0.194148654050203,"mountforestry",0.279773529170162
93,0,-0.366477240806466,0,0,0,"mount0",0.744236288182953,0.897411268535842,0.4560747149348,-1.65072147144023,-1.24582088329623,-0.70389803876955,-1.68899062633362,0.780025061216518,-1.20911635297809,-0.162776477404547,"mountforestry",0.539876929405172
93.5,0,-0.211962512250227,0,0,0,"mount0",0.950949971880114,0.899431528476735,0.459844089205159,-1.62185279039971,-1.39130609666731,-0.698530188339773,-1.69583820340217,0.938078089330877,-1.09826988378311,-0.185240504046917,"mountforestry",0.825480662996556
94,0,-0.0618624902241651,0,0,0,"mount0",1.10614018407952,0.80895067584725,0.468703825377696,-1.81050454380108,-1.49578292654284,-0.647230102973539,-1.78860519290192,1.08711137966796,-1.24276070662237,-0.122883462622217,"mountforestry",1.12638459660176
94.5,0,0.0926522383320748,0,0,0,"mount0",1.21531547185451,0.749495906728878,0.505417076467042,-1.88002143090728,-1.48609126292382,-0.484485986899384,-1.809750029661,1.05533777980549,-1.48309793528778,0.00415448712770747,"mountforestry",1.37628786349423
95,0,0.172116955875284,0,0,0,"mount0",1.09804513562253,0.60663140257706,0.523371206685024,-1.63785320107702,-1.47845290308695,-0.372344880388336,-1.59534583417223,1.17461328424707,-0.897933683687253,0.0374632173742268,"mountforestry",1.55479019698884
95.5,0,0.172116955875284,0,0,0,"mount0",1.2062546520685,0.825401739961702,0.509245275429712,-1.69251507827724,-1.48467088225078,-0.447140375692834,-1.57314802493254,1.09550039564039,-0.980779613396603,0.0440475019100377,"mountforestry",1.64659139707178
96,0,0.419340521565267,0,0,0,"mount0",1.37803801279648,1.07058036447744,0.51622411774503,-1.88243280683357,-1.46078265696177,-0.448917680812581,-1.74974606400307,0.949757168171998,-1.23694054226659,0.0262312033365159,"mountforestry",1.72819246381218
96.5,0,1.06830238150147,0,0,0,"mount0",1.74308024774713,1.15990666411046,0.483206325086866,-1.65687579359439,-1.48704248568615,-0.632647420116549,-1.55152676208124,0.932724661633684,-0.876020228413976,0.0440475019100377,"mountforestry",1.72819246381218
97,0,1.06830238150147,0,0,0,"mount0",1.66709593837034,1.48387722727962,0.476826673762634,-1.64504631792096,-1.47005558292371,-0.68159645170995,-1.51945334730371,0.742654406858587,-0.602508348425914,0.0897501789280036,"mountforestry",1.72819246381218
97.5,0,1.06830238150147,0,0,0,"mount0",1.56320028838644,1.01213579459715,0.455836953292477,-1.73429661650124,-1.555992034921,-0.76098777714269,-1.44882189710335,0.649842873574804,-0.559183816746797,0.0804547184911559,"mountforestry",1.72819246381218
98,0,1.0638876749713,0,0,0,"mount0",1.46638894028688,0.897122561019088,0.463899301062974,-1.4599847533958,-1.5977280639819,-0.689372240907743,-1.13312917253362,0.88202908137659,-0.408519079234619,0.172634693394212,"mountforestry",1.72819246381218
98.5,0,1.0638876749713,0,0,0,"mount0",1.47525882654048,1.51346032734807,0.439851242444449,-1.14490053395571,-1.54538443466711,-0.669426114575202,-0.697002720494177,1.11286143540383,-0.250516228401075,0.264040047430145,"mountforestry",1.73329253048345
99,0,1.0638876749713,0,0,0,"mount0",1.27774505653143,0.783985510694096,0.444948123177966,-0.697501628847442,-1.68260738116736,-0.691934697100647,-0.173197913357062,1.78348673242861,1.27703137119764,0.328333643888757,"mountforestry",1.72819246381218
99.5,0,1.0638876749713,0,0,0,"mount0",1.39435521345367,1.32499458175321,0.427007845476576,-0.641362352271837,-1.25418334666892,-0.811181529308413,-0.442988249689492,1.10186690953154,0.858039383182477,0.372874388172985,"mountforestry",1.72819246381218
100,0,1.0638876749713,0,0,0,"mount0",1.5087554882145,1.55761844681317,0.390783781843423,-0.800376274046434,-1.35414097620761,-0.970652059181573,-0.717683829344934,1.09735520548959,0.902304608883741,0.446076133201833,"mountforestry",1.72819246381218
100.5,0,1.0638876749713,0,0,0,"mount0",1.1029811724603,1.81910378168498,0.423730680902835,-0.301058754521878,-1.70764810772981,-0.832058799272689,-0.174604969811902,1.81130137642853,1.69198130364964,0.452660417737646,"mountforestry",1.72819246381218
101,0,1.0638876749713,0,0,0,"mount0",1.09996904947236,1.09597845237044,0.37950144966021,-0.609152341625124,-1.69023653709417,-1.09307602009817,-0.420551616914082,1.7266053804916,1.75286264500161,0.4902295670525,"mountforestry",1.72819246381218
101.5,0,1.0638876749713,0,0,0,"mount0",1.52090993965479,1.66743646897771,0.331632130814224,-0.555060147657319,-1.56253292910985,-1.33091420074876,-0.249187834367451,1.43587615059505,1.72890121392728,0.449174619536434,"mountforestry",1.72819246381218
102,0,1.0638876749713,0,0,0,"mount0",1.59684883646775,1.63063803609012,0.314505426545356,-0.545869675361025,-1.65246589058706,-1.44028192537868,-0.338929400153593,1.40302967932164,1.54909798635193,0.417802442890778,"mountforestry",1.72819246381218
102.5,0,1.0638876749713,0,0,0,"mount0",1.72521990285638,1.68504194755335,0.294631127296113,-0.618297556622648,-1.6149328820608,-1.576476060428,-0.512638520987468,1.37314922362212,1.41477844755922,0.411605470221578,"mountforestry",1.72819246381218
103,0,1.0638876749713,0,0,0,"mount0",1.8187925937256,1.17448182204239,0.258657262618123,-0.0149910566316207,-1.79402519356671,-1.79050942841873,0.021551202820073,1.89152343170067,1.72493014788366,0.365128172336487,"mountforestry",1.72819246381218
103.5,0,1.0638876749713,0,0,0,"mount0",1.23981346061924,0.545733650016025,0.303999062002993,0.894915651349675,-1.7421787632297,-1.59699380701239,0.949151827596444,2.00919623557779,2.47298001777746,0.318650873018345,"mountforestry",1.73329253048345
104,0,1.0638876749713,0,0,0,"mount0",1.46669165831829,1.06827139701979,0.277449500390878,0.215326689198865,-1.62801249692038,-1.69331705223863,0.119887892535172,1.64714487306528,2.19164648895254,0.326784400721457,"mountforestry",1.72819246381218
104.5,0,1.0638876749713,0,0,0,"mount0",1.3631290010133,0.877352468744181,0.277120907169872,0.58316371005602,-1.53122117344137,-1.66878939397942,0.387551527259618,1.48009665744693,2.43780467402079,0.319425495318521,"mountforestry",1.72819246381218
105,0,1.06830238150147,0,0,0,"mount0",0.977273571072799,0.382088854351218,0.268462249825913,1.09542962212457,-1.49329159177611,-1.66825644156018,0.9505832222371,1.68584344436419,3.06596385520854,0.234991736251962,"mountforestry",1.73329253048345
105.5,0,1.0638876749713,0,0,0,"mount0",0.595142716825065,0.258561519734453,0.198160953518969,1.21198716906462,-1.27164686707092,-1.93401348430025,1.0533895912876,1.21405643841891,3.33587792593121,0.164888477557715,"mountforestry",1.72819246381218
106,0,1.0638876749713,0,0,0,"mount0",0.357850719476731,0.506193326930936,0.165204798521267,1.00836631266581,-1.22600722630447,-2.10319473781111,0.870935654472213,0.978058005457662,3.31138943359296,0.0932359756961661,"mountforestry",1.72819246381218
106.5,0,1.0638876749713,0,0,0,"mount0",0.448850244266046,0.256829828775037,0.1743827240309,0.645737904038147,-1.20435909318794,-1.95953236566512,0.657757159324584,0.750399243235188,3.23668386877028,-0.00669021647643968,"mountforestry",1.60069079703031
107,0,1.0638876749713,0,0,0,"mount0",0.488310600250651,0.39204607736786,0.185284990733359,0.251446818712845,-1.29244045873101,-1.85157063961551,-0.0301956873560243,0.712442155439159,2.1150788215103,-0.185240504046917,"mountforestry",1.20798566334216
107.5,0,1.0638876749713,0,0,0,"mount0",0.307174340793557,-0.266285056191681,0.214254869904267,0.480460819099518,-1.49595302446071,-1.62810562380646,0.34089310868837,1.27845457834686,1.86306144074433,-0.300271818892008,"mountforestry",0.703079062885963
108,0,1.06830238150147,0,0,0,"mount0",0.112399738403896,0.601869252438667,0.298641232259184,0.428190091724163,-1.53316486214316,-1.09688303169646,0.493196998594531,1.48436816031014,1.71728822004886,-0.428084389509058,"mountforestry",0.152271862388294
108.5,0,1.0638876749713,0,0,0,"mount0",-0.214468442721635,0.318160642611203,0.376477515873703,1.55417849903215,-1.31406162412275,-0.725742582633386,2.04065002837867,1.90753869236418,2.38365265652228,-0.521813607579413,"mountforestry",-0.571937604932715
109,0,1.0638876749713,0,0,0,"mount0",-0.177036335235231,0.515717627207723,0.411894759465012,1.91097933202813,-0.588200543979097,-0.482013828222592,1.98214990212854,1.74896260477297,2.72061470748878,-0.595789974908437,"mountforestry",-0.928942271921945
109.5,0,1.0638876749713,0,0,0,"mount0",0.0392767203909421,0.494937335694731,0.406991133392926,1.76500018277765,-0.513587906705759,-0.549193933949476,1.78263554824579,1.29306647687741,2.45932096374666,-0.695716167081042,"mountforestry",-1.07174413871764
110,0,1.0638876749713,0,0,0,"mount0",0.205261543336121,-0.050112393781441,0.41869932244637,1.30442872181345,-0.459305874899916,-0.357923070129576,1.29667718984123,1.02247801386582,2.05293114427956,-0.760009762106605,"mountforestry",-1.20944593884205
110.5,0,1.0638876749713,0,0,0,"mount0",0.0390950855425877,0.766668601099936,0.514292474489375,1.66018528454524,-0.588999191136289,0.368344735636496,1.82269514391521,1.36368081124916,2.04112409887336,-0.808423615025607,"mountforestry",-1.29614707225372
111,0,1.0638876749713,0,0,0,"mount0",0.0615876494208361,0.136477307095628,0.482408056433323,1.29384320725089,-0.777559508563576,0.147825479685599,1.49676149682457,1.58257724653312,1.4214625878913,-0.876977630552557,"mountforestry",-1.43894893904942
111.5,0,1.0638876749713,0,0,0,"mount0",-0.12530042803518,0.0757239082929692,0.4810737176664,1.39520625867098,-0.887378040965324,0.190176876623467,1.77789448592876,1.88085915186327,1.58068288872277,-0.998980538933971,"mountforestry",-1.46444927240579
112,0,1.0638876749713,0,0,0,"mount0",0.0192967887045482,0.0864026230309427,0.446140297185323,1.40332284790265,-0.896909669250358,0.115897167637976,1.90508446122125,1.73821741506484,1.43006523196094,-1.1275677318512,"mountforestry",-1.57155067250256
112.5,0,1.0638876749713,0,0,0,"mount0",0.141265205059703,0.00674483889780987,0.445697123034413,1.53186184564287,-1.01986521349012,0.0602284317600049,2.03752033303955,2.03636596592054,1.30058795571012,-1.24840870749887,"mountforestry",-1.68885220594188
113,0,1.0638876749713,0,0,0,"mount0",-0.0750932631302951,0.593643720381442,0.512724996817467,2.09121222214062,-0.916475786678734,0.726546231954498,2.61607677881822,2.06011382860519,1.19391951629546,-1.35375725147355,"mountforestry",-1.7449529393259
113.5,0,1.06830238150147,0,0,0,"mount0",-0.25087179173121,-0.0518440847408567,0.568893557904287,3.22878348078034,-0.768353237157247,1.31183862385507,3.72182893522792,2.48016476314319,1.51555879076861,-1.39713606302404,"mountforestry",-1.86735453943649
114,0,1.0638876749713,0,0,0,"mount0",-0.158040262631634,-0.198604893551359,0.634885452837576,3.36473238341292,-0.644839528098183,2.50721036299389,3.90893398889102,2.72106819389306,1.45337663186155,-1.46104234904909,"mountforestry",-1.99485620621836
114.5,0,1.0638876749713,0,0,0,"mount0",0.00422102399701283,-0.26065706057358,0.662476462717537,3.16185620513509,-0.374139358153812,2.82178319265341,3.55305012849041,2.55584387598579,1.42254015869588,-1.58846760923258,"mountforestry",-2.02545660624601
115,0,1.0638876749713,0,0,0,"mount0",0.115215600611803,0.487000511154259,0.734995619609574,3.11418563075021,-0.0330352870183831,1.13993531033546,3.35795327743099,1.96950651836237,1.0787336423382,-1.72673757158717,"mountforestry",-2.04585687293111
115.5,0,1.0638876749713,0,0,0,"mount0",0.246114452515553,0.126664437837364,0.700391386159581,2.95991065101566,-0.0271803658808548,1.90318356948332,3.20414660629903,2.04502935770463,1.69421837607946,-1.72363908525257,"mountforestry",-2.04585687293111
116,0,1.0638876749713,0,0,0,"mount0",0.406710742565463,0.682104313070031,0.660615697365214,2.46373812264313,-0.00819693914288032,3.22780961314943,2.83104034558766,1.67565083971073,2.33225134475704,-1.69652732767525,"mountforestry",-2.04585687293111
116.5,0,1.0638876749713,0,0,0,"mount0",0.694830477612677,1.17275013108298,0.537155321763495,1.46361685625171,-0.741763248347458,0.610693516521195,1.8353544192808,2.0642362354566,2.21362848392539,-1.66360590786229,"mountforestry",-2.05095693960238
117,0,1.0638876749713,0,0,0,"mount0",0.601469695054156,0.831895581059512,0.458182988785612,1.65052044870999,-0.912791217299025,0.000626095086665657,2.1030993712214,2.34851225066301,3.2244264617263,-1.62564944811387,"mountforestry",-2.05095693960238
117.5,0,1.0638876749713,0,0,0,"mount0",0.481938224864681,0.0513358811027706,0.328645395174437,1.8671130526539,-1.31161571856803,-0.889043986973672,2.41547241608514,3.07849970066139,3.64591275326621,-1.60396004090558,"mountforestry",-2.05095693960238
118,0,1.0638876749713,0,0,0,"mount0",0.393875151258928,0.504317420748419,0.286746267701113,2.20075499951782,-1.26218672338175,-1.10678143002198,3.15296177355788,3.23696086687369,4.49688355641643,-1.64578961072182,"mountforestry",-2.05095693960238
118.5,0,1.0638876749713,0,0,0,"mount0",0.337265336320573,0.196364998953855,0.338583412843012,2.88129984051721,-0.909773971648516,-0.720561333306326,4.35880988794362,3.03828284585064,4.79804609370979,-1.61248087904225,"mountforestry",-2.05095693960238
119,0,1.0638876749713,0,0,0,"mount0",0.520868816590846,0.383099053589302,0.462400351341153,1.72699477946727,-0.0410176262225185,-0.0403764810620109,1.80719847563611,1.76237708615406,4.20399698983297,-1.52456132320753,"mountforestry",-2.05095693960238
119.5,0,0.657734674194895,0,0,0,"mount0",0.187872038248963,0.235039476559239,0.594392366044087,1.41654133153584,0.734393468449506,1.12179805102312,1.41904258783794,0.457390671355184,2.87487528335856,-1.47459822712123,"mountforestry",-2.05095693960238
120,0,-0.0309595445129171,0,0,0,"mount0",-0.284799871576415,-0.652163571159962,0.718756454750554,1.16269392496264,1.59368596715547,0.937737591201097,1.02600164357322,-0.681385581173943,1.57709060536705,-1.32896935793066,"mountforestry",-2.05095693960238
0.5,0,-0.750556708931977,0,0,0,"mount2",0.126583400683899,0.823814402760662,0.258281648969016,-0.715727245920794,-0.639857985574112,-1.30290889628967,-0.354979904607557,0.0893889261617063,0.0179314685129132,-1.14422209769098,"mountforestry",-0.648438605001836
1,0,1.0638876749713,0,0,0,"mount2",1.02065476234505,0.824824463463471,0.29214031942368,-0.273820900686892,-0.473819233543923,-1.36759275899707,-0.0972218301111823,0.0294920502923968,0.531387758667924,-1.15196831352748,"mountforestry",-0.648438605001836
1.5,0,1.0638876749713,0,0,0,"mount2",0.998192474299455,0.739971606452089,0.34421217519254,-0.572416265862212,-0.362434104417005,-1.07150265407102,-0.321798573284456,-0.240551331402535,0.687338894501544,-1.1229200023493,"mountforestry",-0.648438605001836
2,0,1.0638876749713,0,0,0,"mount2",0.873348157240887,0.590180338462608,0.3501145784798,-0.345092206535517,-0.284096754762674,-0.968860771178953,-0.21845798512525,-0.283761362056289,0.797908607720767,-1.10394177104204,"mountforestry",-0.648438605001836
2.5,0,1.0638876749713,0,0,0,"mount2",0.760340436860031,0.620629284010766,0.36342817798475,-0.227778136354304,-0.218729646389564,-0.85568392907228,-0.145560885881499,-0.370386144911729,0.715326595457064,-0.881625360054457,"mountforestry",-0.648438605001836
3,0,1.06830238150147,0,0,0,"mount2",0.704411250988421,0.921654941967664,0.344546442308077,-0.310057246474255,-0.262399060066355,-0.899442499527999,-0.197200574081951,-0.50194983597131,0.432422161032279,-0.655435840432101,"mountforestry",-0.648438605001836
3.5,0,1.0638876749713,0,0,0,"mount2",0.857137176805149,1.02036132665437,0.317331261453271,-0.319754377023933,-0.325255352510345,-1.04199460074351,-0.164792855193582,-0.451527897464531,0.326669346429596,-0.697652720681906,"mountforestry",-0.643338538330561
4,0,1.0638876749713,0,0,0,"mount2",0.849690102986936,0.963937016714979,0.342019286893521,-0.352469257981362,-0.348647264328955,-1.01820813662902,-0.135632371244064,-0.273351230562854,-0.380149795796962,-0.66976634080441,"mountforestry",-0.643338538330561
4.5,0,1.0638876749713,0,0,0,"mount2",1.07201228089447,0.579357269966259,0.386845692701675,0.0517632355605579,-0.325235844514402,-0.915160509890819,0.200867060239012,-0.0217922471491462,-0.553072713247092,-0.686033396210633,"mountforestry",-0.643338538330561
5,0,1.06830238150147,0,0,0,"mount2",1.00023536532143,0.520335562123016,0.438014018043042,-0.0109783545538083,-0.200161871449624,-0.636748259944875,0.194027948626395,-0.112502162853041,-0.378238770457144,-0.689519192978794,"mountforestry",-0.643338538330561
5.5,0,1.0638876749713,0,0,0,"mount2",1.09897005484354,0.868982582928577,0.431859169611544,-0.148291345695222,-0.116379134404802,-0.645995457584473,0.0652721895802703,-0.42520250077284,-0.322827416565431,-0.621739799752019,"mountforestry",-0.643338538330561
6,0,1.0638876749713,0,0,0,"mount2",1.11775421913643,0.776914393098055,0.423622820228832,-0.0123868063900818,-0.0777184456453323,-0.733698741635756,0.162857977074156,-0.351754689677946,0.00137344859250949,-0.58339602813699,"mountforestry",-0.643338538330561
6.5,0,1.0638876749713,0,0,0,"mount2",1.11813262437916,0.660025253337477,0.403690755728166,0.109500821134435,0.0476468861814242,-0.593017910512897,0.204370131024069,-0.599339301941238,0.463922461726132,-0.554347716958809,"mountforestry",-0.643338538330561
7,0,1.06830238150147,0,0,0,"mount2",0.969432970687622,1.04359480084811,0.371566045143225,0.0240531413685354,-0.096698357187337,-0.695552528739697,0.0535570567473433,-0.530791268643297,0.322873672758758,-0.54350301335466,"mountforestry",-0.633138404988012
7.5,0,1.0638876749713,0,0,0,"mount2",1.02628548056883,1.52558216406398,0.346540599115858,-0.328186314643566,-0.415821263930229,-0.832797148041507,-0.223373321876493,-0.353529486842471,0.214558438584814,-0.464491606090175,"mountforestry",-0.622938271645462
8,0,1.0638876749713,0,0,0,"mount2",1.2664987745923,1.35544352730136,0.364165416739393,-0.617532428907401,-0.734259941803008,-0.816259902155467,-0.419838727845964,0.0146739620912581,-0.0819410782565228,-0.368051212118783,"mountforestry",-0.582137738275264
8.5,0,1.0638876749713,0,0,0,"mount2",1.46078849671061,1.23234911542445,0.377817240349796,-0.191279633473328,-0.732797673947483,-0.950698699287881,0.0216136355575982,0.425529555070039,0.800005156267761,-0.279357033983886,"mountforestry",-0.40363540478065
9,0,1.0638876749713,0,0,0,"mount2",1.5190027589327,1.40551821136605,0.29686481584087,-0.164335896207136,-0.645306914994126,-1.45976585455621,-0.024510156911868,0.469405053098117,1.13302428649054,-0.273934682181812,"mountforestry",-0.22003300461476
9.5,0,1.0638876749713,0,0,0,"mount2",1.29671085567267,1.43582280315583,0.261899469130445,-0.566416600748794,-0.780578739897301,-1.64300631308103,-0.607392532072268,0.0370691128745388,0.892176095378006,-0.243337127836332,"mountforestry",-0.00583020442122197
10,0,1.0638876749713,0,0,0,"mount2",1.25278527302515,1.95042358708384,0.297330346810412,-0.914419526610403,-0.963233715933443,-1.44930390288227,-0.838164116822288,0.111807159095609,0.691432930454952,-0.21428881665815,"mountforestry",0.198172462429767
10.5,0,1.0638876749713,0,0,0,"mount2",1.27948574150664,1.31590320421627,0.247334468948665,-1.25305363289464,-1.02031596358073,-1.61845448414187,-1.20370185293412,-0.0535853404179666,0.131955869937154,-0.182916640012494,"mountforestry",0.335874262554184
11,0,1.0638876749713,0,0,0,"mount2",1.09651797194668,1.23321496090416,0.211987129272645,-1.28488661113136,-1.02412109613206,-1.71583320616669,-1.21228696483346,-0.129046273921631,-0.1307916301199,-0.140699759762689,"mountforestry",0.463375929336052
11.5,0,1.0638876749713,0,0,0,"mount2",1.03683548591054,1.12859201161787,0.207766605397813,-1.19715762826823,-0.986189984954051,-1.69106908891206,-1.07517506819133,-0.041857895091613,-0.438243113105704,-0.153093706534137,"mountforestry",0.473576062678601
12,0,1.0638876749713,0,0,0,"mount2",1.1265181435312,1.2130119458894,0.22152082593193,-0.876492010552479,-0.904723627884277,-1.57069679416926,-0.75730216312371,0.0462046692167752,-0.210016025991685,-0.251857965973004,"mountforestry",0.473576062678601
12.5,0,1.0638876749713,0,0,0,"mount2",1.08116974844829,1.16279290806634,0.253915867900785,-0.638484770295013,-0.846125391600344,-1.39319474185484,-0.483281703579134,0.19216648383595,-0.0755272654252947,-0.275871237215725,"mountforestry",0.473576062678601
13,0,1.0638876749713,0,0,0,"mount2",1.07685589739317,1.01660923721879,0.284116789916092,-0.208662459071818,-0.850392678504012,-1.30393093429077,-0.0463429747629462,0.390244124255685,0.594520521395133,-0.229006627464022,"mountforestry",0.48377619602115
13.5,0,1.06830238150147,0,0,0,"mount2",1.22815797021314,1.33293154482895,0.317100922872904,-0.33895710476504,-0.817617152300817,-1.11764709098568,-0.254356402209231,0.294761097114966,0.171862350192327,-0.198409073118539,"mountforestry",0.478676129349876
14,0,1.06830238150147,0,0,0,"mount2",1.2658019871954,1.11113074826533,0.300776377105973,-0.219961362758685,-0.802229744204431,-1.10664428140221,-0.0949081558850813,0.397547463525136,0.393355471688762,-0.204606045787739,"mountforestry",0.478676129349876
14.5,0,1.0638876749713,0,0,0,"mount2",1.23501524127741,1.29036076256489,0.302049847724025,-0.486236088334748,-0.74320708154932,-1.04958720479118,-0.404158180096108,0.135281543154674,-0.509657280353973,-0.195697897217503,"mountforestry",0.478676129349876
15,0,1.0638876749713,0,0,0,"mount2",1.22075683635034,1.32744776443395,0.333929927740229,-0.421265045460504,-0.783463991280894,-1.00708868164893,-0.314799025002137,0.284211493969356,-0.601842734186931,-0.158516058336211,"mountforestry",0.478676129349876
15.5,0,1.0638876749713,0,0,0,"mount2",1.29852721126712,1.16928674916415,0.387406107284307,-0.395342111711002,-0.765901616054884,-0.559016419297725,-0.266663954160423,0.395044722211094,-0.24606234521023,-0.13760127342809,"mountforestry",0.478676129349876
16,0,1.0638876749713,0,0,0,"mount2",1.10015068432072,1.28112503126957,0.415430458570184,-0.359223211407605,-0.746572465768435,-0.521005020161534,-0.193813821917393,0.446899874678121,-0.171830535042928,-0.143410935663726,"mountforestry",0.478676129349876
16.5,0,1.0638876749713,0,0,0,"mount2",1.15409650686636,0.988757966645032,0.478381997075256,-0.113072451032047,-0.677306817232042,-0.185643367433379,0.0190166127534978,0.469402524664655,0.316784267664337,-0.125981948956817,"mountforestry",0.478676129349876
