"time","billboard","tree","lake","house","sign","type","Edge","Hue","Sat","Lum","sdHue","sdSat","sdBright","Entropy","AvePref","scene_type","sky","slope"
70,0,-0.0284975558907018,0,0,0,"mount0",0.459204398640879,1.44479412458196,-0.699223734444877,-0.174347233938122,1.80062145721856,-0.905927476880219,-0.0154118162543284,0.871105897374029,-0.0135487808525553,"M",-0.485455907198272,-0.88446478762972
70.5,0,-0.0284975558907018,0,0,0,"mount0",1.1481839864,1.42455574597269,-0.856901559072016,-0.328541427597453,2.36514267672586,-0.958767306308665,0.0947945406248749,0.841700790485453,0.0479904997006351,"M",-0.585516010209561,-1.22926775021458
71,0,-0.0284975558907018,0,0,0,"mount0",0.668596046598285,1.42888235853058,-1.04036181488326,-0.446197944366002,2.67194411321643,-1.10497895336549,0.186914085773425,0.75240285506252,0.0993699938108039,"M",-0.652719701124369,-1.52660858565731
71.5,0,-0.0284975558907018,0,0,0,"mount0",0.497563037084291,1.44752034598147,-1.13174612986009,-0.533293644713042,2.44095859402777,-1.17426472719857,0.272105316748356,0.651209671665619,0.186163602414362,"M",-0.651907372457816,-1.71945783805435
72,0,-0.0284975558907018,0,0,0,"mount0",0.429381704721387,1.46514496226843,-1.11513009602208,-0.572107255167821,1.99843245757164,-1.17551026528947,0.352724519054501,0.593338357234606,0.19574283018443,"M",-0.635718083059562,-1.77375984869191
72.5,0,-0.0284975558907018,0,0,0,"mount0",0.47132322231597,1.46444275509293,-1.12965483079644,-0.572207462912201,2.04157152790225,-1.18683192332534,0.394795423677008,0.633969829934238,0.258152949821087,"M",-0.653713617295853,-1.67969179300891
73,0,-0.0284975558907018,0,0,0,"mount0",0.493347772074356,1.45014452596473,-1.11673639399417,-0.59442551161166,2.38939453840193,-1.16922939944239,0.411726275870002,0.590776801469604,0.283116997460942,"M",-0.662878624561912,-1.60573481537227
73.5,0,-0.0284975558907018,0,0,0,"mount0",0.545827401610998,1.43671770804672,-1.1800622985923,-0.593178367236553,2.69837487970239,-1.18475397000028,0.387650190743246,0.61952636181818,0.282536438787988,"M",-0.688194694260814,-1.62914974914167
74,0,-0.0284975558907018,0,0,0,"mount0",0.549831938778378,1.42447076623317,-1.12354751557674,-0.576667808343008,2.82641453614196,-1.17581874132387,0.322362654623807,0.630228418063209,0.320853348794222,"M",-0.687774190105898,-1.63353548593362
74.5,0,-0.0284975558907018,0,0,0,"mount0",0.691252881049884,1.41630989094082,-1.07144168096914,-0.561678718114837,2.68163886625927,-1.16304242782445,0.273859736610576,0.711173548138468,0.311274121024154,"M",-0.685996617375765,-1.61893365593035
75,0,-0.0284975558907018,0,0,0,"mount0",0.78419873095213,1.39148529674931,-1.05719897174055,-0.526317218013632,2.05838006112286,-1.15253388323659,0.190764527546239,0.785670331861366,0.336238169738045,"M",-0.689007022927366,-1.58538722597421
75.5,0,-0.0284975558907018,0,0,0,"mount0",0.891687128798262,1.36341211623162,-1.00862459602152,-0.488066824618523,1.50961613008076,-1.11574027202954,0.111950095162134,0.867472881210374,0.328400619060876,"M",-0.705196304790244,-1.5329406739146
76,0,-0.0284975558907018,0,0,0,"mount0",1.02246474695476,1.31593905184433,-0.922750356994438,-0.447049658592936,1.00335523932437,-1.07915401547495,-0.010595869517966,0.938698490616758,0.349300752767945,"M",-0.714447328380015,-1.54649756503486
76.5,0,-0.0284975558907018,0,0,0,"mount0",1.1101414903032,1.26603056325056,-0.839887316406916,-0.441348601621968,0.584127721066689,-1.02722545363079,-0.00761996206922132,0.951306614448383,0.276150286941276,"M",-0.703237152090558,-1.58979535666595
77,0,-0.0284975558907018,0,0,0,"mount0",1.12594860763351,1.20940199227491,-0.854499287269838,-0.412885130194274,0.418588541486258,-1.01799790718845,-0.026506050594911,1.00322714424764,0.252637637057842,"M",-0.67512093645289,-1.55521659892435
77.5,0,-0.0284975558907018,0,0,0,"mount0",0.996646387871547,1.19794500124561,-0.777260681303281,-0.370128277917847,0.411694662626195,-0.972878145890238,-0.0448368290405411,0.995420045283286,0.18645388175084,"M",-0.63413165269187,-1.44486102986585
78,0,-0.0284975558907018,0,0,0,"mount0",0.869241022189217,1.21146788418454,-0.772421272851772,-0.332637131047345,0.509094111521431,-0.930827868027659,-0.0376282085435478,0.998234558409755,0.103143629481149,"M",-0.552229539100655,-1.26885793728223
78.5,0,-0.0284975558907018,0,0,0,"mount0",0.778718997721322,1.27734111212898,-0.69462512521351,-0.28434055867641,0.804219723668372,-0.84414222437689,-0.0110117561473516,0.967684003219023,0.0671489552407696,"M",-0.466160648602573,-1.04294475048453
79,0,-0.0284975558907018,0,0,0,"mount0",0.742784083546707,1.33494635580761,-0.672833313585342,-0.229684458157366,1.04670762012393,-0.816251789717349,0.00919053645421059,1.0034791349953,0.0511835756239917,"M",-0.449254594183609,-0.758501348431306
79.5,0,-0.0284975558907018,0,0,0,"mount0",0.708219254428122,1.37334843157523,-0.685934359339528,-0.269093897048985,1.2913559541641,-0.8019585379741,0.120788063053909,0.983779640479601,0.0297028832439688,"M",-0.510160330379818,-0.548434480313791
80,0,-0.0232969795569099,0,0,0,"mount0",0.730665361037168,1.39583353981277,-0.693629134664826,-0.342964221949224,1.51494155046919,-0.825527840343769,0.200932369433507,0.991961380716924,0.0233167313972569,"M",-0.592779208991741,-0.469205908927023
80.5,0,-0.00769525055553395,0,0,0,"mount0",1.56254118829678,1.38392815699872,-0.663904214180549,-0.450826093908406,2.35229522024071,-0.845637774949,0.266469855898224,0.962011118232518,0.0172208599610577,"M",-0.690297192429266,-0.505618641825395
81,0,0.0287087837810098,0,0,0,"mount0",1.07673581606699,1.33477525779726,-0.781335972630868,-0.519791296161587,1.70778927085282,-0.952064239595837,0.248456501742771,0.972646693333337,-0.00977514625624436,"M",-0.812729866196548,-0.665186878471372
81.5,0,0.0391099364485938,0,0,0,"mount0",1.24903339496741,1.28186824926125,-0.86861974762136,-0.593308348342675,1.10208423499457,-1.01467047903072,0.195366717603513,1.04789709295009,-0.00977514625624436,"M",-0.917644846562886,-0.965097103965207
82,0,0.0547116654499697,0,0,0,"mount0",1.26241678802892,1.24737408628941,-0.939541750657731,-0.651772635549678,0.649816073603919,-1.06675956592745,0.180325865578751,1.11465724932644,0.0294126039074904,"M",-0.916029736551913,-1.23872700322604
82.5,0,0.0547116654499697,0,0,0,"mount0",1.31194572194205,1.22275486844503,-0.925237004685551,-0.633217191947307,0.430184904781924,-1.0640611350932,0.131808256050482,1.06828753760426,0.00648051377104623,"M",-0.860380264615277,-1.39238340530168
83,0,0.0703133944513456,0,0,0,"mount0",1.18928249145882,1.20493766511411,-0.885530480648312,-0.5822547598941,0.349825284971647,-1.04219115375036,0.106533790852576,1.05669251258304,-0.067831071549601,"M",-0.776891713120994,-1.41033676523854
83.5,0,0.104117140620993,0,0,0,"mount0",0.969985117418118,1.22581299695966,-0.80208563600606,-0.497638728217852,0.472370095035425,-0.975781669219358,0.0775470911475154,1.00128539219744,-0.120661963416191,"M",-0.734898965866358,-1.28455811445719
84,0,0.137920886790641,0,0,0,"mount0",0.712223690429951,1.29107539788189,-0.676561928992878,-0.372933974359782,0.656384074853919,-0.881071006844345,0.0125917194806931,1.05456536035736,-0.164203906849192,"M",-0.535543299152036,-1.01632144501638
84.5,0,0.161323480292705,0,0,0,"mount0",0.469110225889725,1.40111137124875,-0.591082249572672,-0.238679659823763,0.877291719079531,-0.7952159569502,0.0237010831629213,0.981466493519776,-0.209777808859639,"M",-0.279104630459659,-0.616378134071258
85,0,0.171724632960289,0,0,0,"mount0",0.283640082935895,-1.01299359261575,-0.397806331100498,-0.0823749286989455,0.838526151421943,-0.651974111501887,0.0373408900448282,0.967108733043663,-0.310214559166052,"M",-0.0197893543623134,-0.0868899097116503
85.5,0,0.171724632960289,0,0,0,"mount0",-0.17655786038434,-0.972584667623068,-0.238145204602438,0.112943226366139,0.668183817082605,-0.522171479861585,0.0196469547229879,0.94381259622418,-0.47219059109969,"M",0.14078465279817,0.372244837061353
86,0,0.171724632960289,0,0,0,"mount0",-0.307335377375285,-0.954839460800642,-0.187861267842102,0.236367244066616,0.572849502741532,-0.492420053354514,-0.00928954086445613,0.869990512585022,-0.522408966789915,"M",0.150226811215005,0.647149387025042
86.5,0,0.174324921127185,0,0,0,"mount0",-0.186990557822347,-0.972672466072066,-0.14000386526697,0.224583219249948,0.659588126760713,-0.48899937729839,0.0454193747154141,0.855187526142558,-0.51253945968337,"M",0.103990825587299,0.738199516016952
87,0,0.195127226462353,0,0,0,"mount0",0.042212643467202,-0.997294856305818,-0.170471697946917,0.172791553491933,0.885750017800761,-0.501250811480611,0.114506272836833,0.89568803908576,-0.480028140702823,"M",-0.0259344012192629,0.645716739222956
87.5,0,0.213329243630625,0,0,0,"mount0",0.18363368690426,1.46743565271713,-0.307163695474665,0.0458829688615622,1.16863716263045,-0.595561630157703,0.194622412371372,0.85623738545836,-0.427487529246746,"M",-0.222327451740282,0.369968717986863
88,0,0.223730396298209,0,0,0,"mount0",0.268992120487954,1.41533405157124,-0.499570014633302,-0.146380071206622,1.53016527804436,-0.729909288931512,0.30322102130175,0.787132610635723,-0.34649951274291,"M",-0.178232191246441,-0.0888305852144962
88.5,0,0.236731837132689,0,0,0,"mount0",0.582394600478824,1.40083309313157,-0.485989392304082,-0.09578931597255,1.58148437135828,-0.744651299858137,0.228554071719702,0.838055915976587,-0.274800444672662,"M",-0.24916305273356,-0.500595569996073
89,0,0.244532701633377,0,0,0,"mount0",0.83109321275391,1.35802691314532,-0.536590268771126,-0.157122544365064,1.63103537970026,-0.754827865475646,0.262770464304877,0.95839560325014,-0.237354373749896,"M",-0.434231246068884,-0.733578817034302
89.5,0,0.252333566134065,0,0,0,"mount0",1.07989723953305,1.32605018638758,-0.673379414458548,-0.340890372283044,1.5257876695967,-0.864038252886267,0.378990807459786,1.01982926890423,-0.185974879639727,"M",-0.656819586493297,-0.951912056189693
90,0,0.275736159636128,0,0,0,"mount0",1.49572983982435,1.26764509763051,-0.829262315879716,-0.549597200482042,1.10345643393471,-0.986042140318224,0.418958636298583,1.06774666064237,-0.12095224275267,"M",-0.941479604397448,-1.15567515774672
90.5,0,0.325141634807152,0,0,0,"mount0",1.63124949201439,1.27103769684335,-0.929528882164042,-0.799967333416773,0.96885298422611,-1.01411334193392,0.595577451793178,1.08322755340833,-0.0480920562624779,"M",-0.997339328411542,-1.34494018511993
91,0,0.343343651975424,0,0,0,"mount0",1.17726908228778,1.22591406953145,-1.05273760277739,-0.893606946913593,0.531933998470583,-1.1259304693499,0.591793705606854,1.03647110862163,-0.0109362646761885,"M",-1.02797855390796,-1.51977147234153
91.5,0,0.351144516476112,0,0,0,"mount0",1.31932241041805,1.18423335219767,-1.10784531551887,-0.920137661041591,0.349990403691872,-1.13805804305964,0.550726883336728,0.946980353806321,0.0146083427106567,"M",-1.30607301326486,-1.68022560468945
92,0,0.377147398145072,0,0,0,"mount0",1.53387764925966,1.15367668317158,-1.29247746415573,-1.13116032702137,0.200763568919759,-1.28101550298291,0.550267797815439,0.782800524777631,0.0311542810003902,"M",-1.45103115057904,-1.99199529856862
92.5,0,0.41095114431472,0,0,0,"mount0",1.63072262182523,1.15415097266934,-1.39815380214779,-1.3444708462299,0.0893290550870568,-1.35992508275853,0.628429041549088,0.703668867981614,0.0622142011504803,"M",-1.51703068831566,-2.41860939547358
93,0,0.491560077488495,0,0,0,"mount0",1.58235284279447,1.15613765816688,-1.45006016248845,-1.45567058552203,0.08346831877975,-1.40677269177208,0.732085755622447,0.635635622862014,0.0857268510339143,"M",-1.58981557646373,-2.77685904252133
93.5,0,0.582570163329855,0,0,0,"mount0",1.58382814002345,1.15957338923808,-1.43732038953515,-1.54892543292861,0.0876441193518157,-1.40924414300236,0.826355564533478,0.657586225969231,0.0688906334077036,"M",-1.61205434153772,-3.0672818289101
94,0,0.670979961004318,0,0,0,"mount0",1.51775438958274,1.16764891283096,-1.52057256521302,-1.61589423753637,0.127551886645593,-1.44272592612542,0.915245603332946,0.628973129604377,0.11562565276406,"M",-1.60570859746082,-3.29029246796755
94.5,0,0.761990046845678,0,0,0,"mount0",1.47433747359363,1.20111251937288,-1.55125042531025,-1.60968195938819,0.254155073879149,-1.4503575938378,0.896294424584994,0.581379848946577,0.210837370717741,"M",-1.59251060389915,-3.44618446313294
95,0,0.808795233849805,0,0,0,"mount0",1.37001049921356,1.21747745387445,-1.44438138407461,-1.60478583239,0.341392768529366,-1.37297408907236,0.967435605147124,0.697258219567665,0.235801418357597,"M",-1.6139561500216,-3.53513127027021
95.5,0,0.808795233849805,0,0,0,"mount0",1.52976779875378,1.20460186831501,-1.4685037159454,-1.60877150684216,0.283207266499005,-1.3649623788856,0.920249183094169,0.68085248165553,0.240736172447886,"M",-1.64920177383019,-3.55718689819654
96,0,0.954411371195981,0,0,0,"mount0",1.70880978143698,1.21096298389123,-1.55231456751206,-1.59345934725892,0.281824651272879,-1.4287007547454,0.833321483147912,0.630125679782297,0.227383309007474,"M",-1.66083244673919,-3.51228602491355
96.5,0,1.33665373172969,0,0,0,"mount0",1.77404041817638,1.18086773518371,-1.45277606997363,-1.61029168550053,0.138896162387456,-1.35715875781804,0.823162543734988,0.70159767722387,0.240736172447886,"M",-1.69827613989745,-3.40024353268213
97,0,1.33665373172969,0,0,0,"mount0",2.01062030794192,1.17505277367923,-1.44755571252036,-1.59940321794897,0.100817345400322,-1.34558270987914,0.709796246289837,0.755760437358035,0.274989168521332,"M",-1.83663049923434,-3.2207535394281
97.5,0,1.33665373172969,0,0,0,"mount0",1.66613056464514,1.15592094180934,-1.4869419435134,-1.65448778999569,0.0390566189240328,-1.32009016226033,0.654439347331397,0.764339868048078,0.268022456927631,"M",-1.87555551179233,-2.97338782961953
98,0,1.33405344356279,0,0,0,"mount0",1.58214201378637,1.16326965720748,-1.36588789017953,-1.68124024772831,0.0947683420971964,-1.20614925079418,0.79292545988733,0.79417556673475,0.337109007747477,"M",-1.79487666862969,-2.65759378147492
98.5,0,1.33405344356279,0,0,0,"mount0",2.0322234020152,1.14135019358524,-1.22684096208477,-1.64768840385805,0.110284990118512,-1.04874098132077,0.930604074237488,0.825464410607217,0.405614999894369,"M",-1.65177255797648,-2.27269173238679
99,0,1.33405344356279,0,0,0,"mount0",1.49952354798363,1.14599592792901,-1.0294034531584,-1.73564720489388,0.0927749359514392,-0.859687536275762,1.33059463029116,1.12796020798975,0.453801418081181,"M",-1.68956030135883,-2.00228149863404
99.5,0,1.33405344356279,0,0,0,"mount0",1.89459606673742,1.12964361979942,-1.0046291437145,-1.46103085704168,9.4990853265049e-06,-0.957061198809074,0.924046453257915,1.04498844622937,0.48718357507116,"M",-1.67055174877142,-1.88988469461436
100,0,1.33405344356279,0,0,0,"mount0",2.06446992136904,1.09662590067072,-1.07480211964565,-1.52510289071275,-0.124047074133989,-1.05620527875048,0.921355473635616,1.0537541598139,0.542046424441161,"M",-1.68992346129794,-1.77256584314895
100.5,0,1.33405344356279,0,0,0,"mount0",2.25541989871923,1.12665653087063,-0.854452882996614,-1.75169810849035,-0.0162315115390351,-0.860195375964394,1.34718451285199,1.2101315332721,0.546981178531451,"M",-1.71190419247155,-1.65011024562931
101,0,1.33405344356279,0,0,0,"mount0",1.7273567653827,1.08634221524784,-0.990414839227005,-1.74053743226002,-0.219284088040749,-0.948963291604701,1.29666807891992,1.22218768779247,0.575138302094662,"M",-1.7666362097029,-1.52228352161116
101.5,0,1.33405344356279,0,0,0,"mount0",2.14466466290298,1.04271001151318,-0.966543909040483,-1.6586804503723,-0.404305042669147,-0.887114081736906,1.12326432149637,1.21744267545952,0.54436866128105,"M",-1.78643798124185,-1.38883015592298
102,0,1.33405344356279,0,0,0,"mount0",2.11779256344145,1.02709926400356,-0.962488145972404,-1.7163267527356,-0.489385246197491,-0.919503918455533,1.10367323483838,1.18183676654274,0.520856011397616,"M",-1.78903744503142,-1.24947175519632
102.5,0,1.33405344356279,0,0,0,"mount0",2.15752108460979,1.00898412272243,-0.994450630211496,-1.69226839723868,-0.595334462646613,-0.982199615940391,1.08585121091025,1.15523785990191,0.516211537717838,"M",-1.76368314836711,-1.10390513004911
103,0,1.33405344356279,0,0,0,"mount0",1.78468394462249,0.976194456385144,-0.728210969994867,-1.80706512327143,-0.761836989531286,-0.78939801080541,1.39503249090834,1.21665629682907,0.481377982971437,"M",-1.74974928006971,-0.951800086690727
103.5,0,1.33405344356279,0,0,0,"mount0",1.32553984284612,1.01752286205604,-0.32666838299245,-1.77383197993251,-0.611295790005761,-0.454605180822914,1.46521775004488,1.36479043152632,0.446544427151002,"M",-1.75107767653702,-0.792796947320589
104,0,1.33405344356279,0,0,0,"mount0",1.7071236551999,0.9933233140104,-0.626571557204387,-1.70065232478433,-0.686228329162902,-0.75390599219151,1.24927432164478,1.30907877307804,0.452640299661237,"M",-1.7334070828098,-0.626503741204773
104.5,0,1.33405344356279,0,0,0,"mount0",1.56770488034653,0.993023805959933,-0.464244773969725,-1.63860986773894,-0.667147579665475,-0.657299906167794,1.14963938548983,1.35782476076053,0.447124986897992,"M",-1.69337348071948,-0.452492911455444
105,0,1.33665373172969,0,0,0,"mount0",1.20603803582895,0.985131562861265,-0.238181400921828,-1.61429731206108,-0.666732981113174,-0.454088556911969,1.27235585930971,1.48221729193041,0.383844028177868,"M",-1.66721641024612,-0.270297808719558
105.5,0,1.33405344356279,0,0,0,"mount0",1.11583205254211,0.921052930509218,-0.186744458516161,-1.47222483265291,-0.873472797287704,-0.416983326152838,0.990961244933899,1.53566758838563,0.331303415647756,"M",-1.7114550237441,-0.0794084099921344
106,0,1.33405344356279,0,0,0,"mount0",1.2966654748009,0.891013863653118,-0.276602511796617,-1.44297019132719,-1.0050836132811,-0.482835232906994,0.850201352864874,1.53081820364731,0.277601684697699,"M",-1.78066564918152,0.120733330636295
106.5,0,1.33405344356279,0,0,0,"mount0",1.11456748315569,0.899379412304148,-0.436630730122396,-1.42909391274436,-0.893324646886712,-0.559776353660434,0.714415608879594,1.51602447845938,0.202709540704096,"M",-1.82104330149594,0.330738867363892
107,0,1.33405344356279,0,0,0,"mount0",1.2133093098009,0.909316673443412,-0.610631714008721,-1.48555335706006,-0.8093382088708,-0.808074677618809,0.691776324735276,1.29391630113756,0.0688906334077036,"M",-1.82902325776345,0.5512792810528
107.5,0,1.33405344356279,0,0,0,"mount0",0.732562215116805,0.935722306542562,-0.509567645166921,-1.61600326892868,-0.635498540076065,-0.674140024187057,1.02937114076228,1.24401003401431,-0.0173224165229004,"M",-1.77397586241591,0.676776264617026
108,0,1.33665373172969,0,0,0,"mount0",1.36653293340089,1.0126392763984,-0.532634760631279,-1.63985575650722,-0.22224566855011,-0.619169976779727,1.15218709851679,1.21514298814099,-0.113114693149536,"M",-1.50366066964194,0.76780804843324
108.5,0,1.33405344356279,0,0,0,"mount0",1.15935438303528,1.0835859425823,-0.0357351400006395,-1.49941234954899,0.066474838809238,-0.0606578700944588,1.40458469993857,1.34710119462264,-0.183362362389326,"M",-1.06392182548686,0.962264838015881
109,0,1.33405344356279,0,0,0,"mount0",1.30362060642624,1.11586825671064,0.121721364352079,-1.03414125636566,0.2560782350685,-0.0817719382596653,1.31000291524625,1.41382880711834,-0.238805771506317,"M",-1.11965731374721,1.25910250810114
109.5,0,1.33405344356279,0,0,0,"mount0",1.28844577378914,1.11139867124392,0.0573006443768442,-0.986315158150575,0.203816957002782,-0.153781349825811,1.03808632261445,1.36208556888137,-0.31369791549992,"M",-1.13963110286283,1.65444418258892
110,0,1.33405344356279,0,0,0,"mount0",0.890422559411837,1.12207051915108,-0.145949924404375,-0.951520813930441,0.352611896989927,-0.329175123523553,0.876695408400673,1.28160937781529,-0.361884332612698,"M",-1.11518471358166,2.1417471620813
110.5,0,1.33405344356279,0,0,0,"mount0",1.48687785411938,1.20920231851923,0.0110457426122318,-1.0346531827467,0.91759588051662,-0.139322901821474,1.08020383144692,1.27927126303849,-0.398169286189554,"M",-1.21113537636651,2.6443483908655
111,0,1.33405344356279,0,0,0,"mount0",1.02667991079914,1.18014012465224,-0.150621320784815,-1.1555188241488,0.746047800480136,-0.256960002510468,1.21076333651754,1.15656150072338,-0.449548780299723,"M",-1.19327364027686,3.08774902091991
111.5,0,1.33405344356279,0,0,0,"mount0",0.982314668935762,1.1789238938319,-0.105889721889384,-1.22591161695736,0.778994133444238,-0.155492510456631,1.38867184325458,1.1880914326693,-0.540986862583059,"M",-1.28942500028166,3.49110910630944
112,0,1.33405344356279,0,0,0,"mount0",0.990112813096867,1.14708257759168,-0.102307864310875,-1.23202131374827,0.721209875978,-0.109586664086764,1.3035940093709,1.15826505724635,-0.637359698956685,"M",-1.26936519484233,3.84301327912692
112.5,0,1.33405344356279,0,0,0,"mount0",0.931942621321313,1.14667863065221,-0.0455834977021111,-1.31083482510235,0.67790361359858,-0.0617874505750908,1.48142297760763,1.13262504973843,-0.727926942156553,"M",-1.19961938435376,4.13516762151312
113,0,1.33405344356279,0,0,0,"mount0",1.36052622881537,1.20777358490072,0.201258288658585,-1.24456303708113,1.1962508156359,0.147027145505582,1.4955872521175,1.11150180968702,-0.806883001156978,"M",-0.995341948746443,4.36299912865764
113.5,0,1.33665373172969,0,0,0,"mount0",0.889157990025412,1.25897042997611,0.70326943121539,-1.14961767849085,1.65156609256057,0.546119043263736,1.74612418775372,1.17519509742931,-0.83939431906349,"M",-0.811669050951748,4.52571829936147
114,0,1.33405344356279,0,0,0,"mount0",0.781985734525885,1.31912110422801,0.763263795015978,-1.07044638799314,2.58147911033712,0.613649647218426,1.88980963721167,1.16288134580121,-0.887290457913826,"M",-0.686751609361887,4.93170112497514
114.5,0,1.33405344356279,0,0,0,"mount0",0.736672065622686,1.34426991756711,0.673734368809661,-0.896929764164784,2.82619408875039,0.485202811817316,1.79126255423327,1.15677488892801,-0.982792455203984,"M",-0.554551851739451,5.3957851366932
115,0,1.33405344356279,0,0,0,"mount0",1.28264989821172,1.41037009831877,0.652697304685955,-0.678284807976947,1.51783771016132,0.414787780668968,1.4415450491655,1.08869188690683,-1.08642228143375,"M",-0.471541148615892,5.57880920115915
115.5,0,1.33405344356279,0,0,0,"mount0",1.01951405133125,1.37882883137847,0.584615627818449,-0.674531850789022,2.11158981985083,0.359275344257153,1.48659020722513,1.21057453420289,-1.08410004459386,"M",-0.547833392865935,5.51046249594918
116,0,1.33405344356279,0,0,0,"mount0",1.4251246820271,1.34257385639656,0.365654278380488,-0.662363627485198,3.14205336634422,0.224612540490867,1.26627653957474,1.33692234272105,-1.06378047063379,"M",-1.20324142888734,5.18620328247631
116.5,0,1.33405344356279,0,0,0,"mount0",1.78341937523606,1.23004147884712,-0.0757000682798506,-1.13257371029956,1.10612575687903,-0.134753872314624,1.49804603769581,1.31343180345112,-1.03910670233041,"M",-1.21099202336237,4.5662063345845
117,0,1.33405344356279,0,0,0,"mount0",1.53450993395287,1.15805931981582,0.0067806425198842,-1.24220125785077,0.631537293442502,-0.0381184369996358,1.66760081276856,1.51359717988054,-1.01065929943072,"M",-0.462471704995676,3.93946578146888
117.5,0,1.33405344356279,0,0,0,"mount0",0.964505283021759,1.03998764442966,0.102363138780604,-1.49784454383189,-0.0605618785107025,0.0746243241702318,2.10299757953602,1.59706288129545,-0.994403639403428,"M",-0.519487807900413,3.53830748522866
118,0,1.33405344356279,0,0,0,"mount0",1.29529559207597,1.00179718527351,0.249599607421975,-1.46616095691093,-0.22994590869856,0.340801537159709,2.19751082004062,1.76557814832595,-1.02575383996403,"M",-0.99556175568141,3.11698057644175
118.5,0,1.33405344356279,0,0,0,"mount0",1.07041296913486,1.04904600627995,0.549924611764795,-1.24026722774416,0.0705054771787297,0.776020414725239,2.07901047050532,1.82521648750716,-1.00078979125014,"M",-0.633281089524528,2.67392484343917
119,0,1.33405344356279,0,0,0,"mount0",1.20677573502622,1.16190338584146,0.0405288282868467,-0.683401422972937,0.599640245792289,-0.144916013005191,1.31800390460737,1.70757867549475,-0.934896316353649,"M",-0.334687210858355,2.20741489048313
119.5,0,1.09482693220836,0,0,0,"mount0",1.09865505248687,1.28221223116669,-0.0964745364897211,-0.186369170447242,1.50372823024884,-0.285010580299868,0.539652351193469,1.44437657919083,-0.897450244356848,"M",0.131600535817093,1.71553768575158
120,0,0.68918197817259,0,0,0,"mount0",0.450773969786562,1.39556833036612,-0.208497608135606,0.364430384969108,1.3605424646478,-0.426868279092493,-0.139564118108635,1.18738006327014,-0.788305104289799,"M",-0.0116755999481677,1.19616629306129
0.5,0,0.265335006968544,0,0,0,"mount2",1.84928229666867,0.999988259684785,-1.11935372321987,-1.16916775189655,-0.259000160046093,-1.0054512173733,0.216078591728389,0.878063102061925,-0.649842187296585,"M",-1.28023132090769,-0.515621586179073
1,0,1.33405344356279,0,0,0,"mount2",1.5286086438714,0.975852089882791,-1.03744643313113,-1.06725325944648,-0.382518935192601,-0.925296922109541,0.320159851668473,0.878624325332515,-0.649841723313629,"M",-1.17300359029544,-0.592178328983499
1.5,0,1.33405344356279,0,0,0,"mount2",1.52934624190312,1.00671378674995,-0.842432795445485,-0.960823759668656,-0.432838316187017,-0.832265985188508,0.284434708595085,0.980302577422544,-0.655647315413351,"M",-1.17736150956475,-1.29623035356787
2,0,1.33405344356279,0,0,0,"mount2",1.46738234196829,1.05417654315679,-0.974203178439403,-0.889426791004913,-0.202501564873218,-0.913321001094043,0.12336890496081,1.01118512615562,-0.633876343696851,"M",-1.12584058756957,-1.45143360071141
2.5,0,1.33405344356279,0,0,0,"mount2",1.35799709004252,1.05955649985897,-0.873884881992896,-0.839213182219687,-0.122653581233259,-0.876022958124077,0.0975965336157836,1.03308092408388,-0.619652641172972,"M",-1.08444991690403,-1.56094195972358
3,0,1.33665373172969,0,0,0,"mount2",1.38023246880901,1.07169165657407,-0.822114085251704,-0.797313393399255,-0.0346101589739559,-0.849712684606081,0.0459296859497376,1.01672744897402,-0.453032135559557,"M",-1.21593290950576,-1.72507756396121
3.5,0,1.33405344356279,0,0,0,"mount2",1.60005681420442,1.05448122288148,-0.858423924979252,-0.825305135064277,-0.0686511714671753,-0.868350659711166,-0.0325407120159555,0.960704708669978,-0.283508833359262,"M",-1.30142839552265,-1.50300543464708
4,0,1.33405344356279,0,0,0,"mount2",1.67213726923065,1.02967497235695,-0.862703276755937,-0.865595511141582,-0.179546427136519,-0.856653953574805,-0.0024668401979565,0.939762787130453,-0.315149313256342,"M",-1.19963850160415,-0.280617560890901
4.5,0,1.33405344356279,0,0,0,"mount2",1.63093334966779,1.05217775664099,-0.877140380931448,-0.88058953779657,-0.16104227323802,-0.846129250718474,0.103805595968672,0.799793453219531,-0.294249179549274,"M",-1.10019958489697,-2.44086763395175
5,0,1.33665373172969,0,0,0,"mount2",1.35009353137736,1.09303638839229,-0.698752245330851,-0.865583006673651,-0.0808786501429406,-0.72467871053489,0.253846487808498,0.765550032056398,-0.306440924569742,"M",-0.977910271669211,-1.22790178044285
5.5,0,1.33405344356279,0,0,0,"mount2",1.30699285890041,1.13967558965685,-0.726440161230561,-0.785411599542807,0.135706004702346,-0.727147106383487,0.199743086426307,0.800171887995729,-0.309053440746108,"M",-1.02232090274386,-0.844344372680369
6,0,1.33405344356279,0,0,0,"mount2",1.56159276125696,1.13406553279385,-0.787036498424612,-0.731707541395729,0.128512351731088,-0.773618080848375,0.013234789471784,0.811144836847812,-0.258254506382929,"M",-0.959656711067917,-0.30969671778846
6.5,0,1.33405344356279,0,0,0,"mount2",1.49435985593387,1.12655821739936,-0.727061712197319,-0.706926351972019,0.0602855208041675,-0.738397080464697,0.0570423090078186,0.875345388924763,-0.229516823072728,"M",-0.931569160002775,-0.109487466138595
